Date,Away Team,Home Team,Away Team Lat,Away Team Long,Home Team Lat,Home Team Long,State
"Tuesday, April 23, 2024",New York Mets,San Francisco Giants,40.75704193,-73.84588623,37.77840042,-122.3896942,CA
"Wednesday, April 24, 2024",Miami Marlins,Atlanta Braves,25.77808952,-80.2195282,33.89060974,-84.46760559,GA
"Wednesday, April 24, 2024",Boston Red Sox,Cleveland Guardians,42.34622192,-71.09770966,41.49578857,-81.6852951,OH
"Wednesday, April 24, 2024",Milwaukee Brewers,Pittsburgh Pirates,43.02811813,-87.97118378,40.44704819,-80.00615692,PA
"Wednesday, April 24, 2024",Detroit Tigers,Tampa Bay Rays,42.33927917,-83.04882813,27.76812553,-82.65345764,FL
"Wednesday, April 24, 2024",Arizona D'Backs,St. Louis Cardinals,33.44527054,-112.066803,38.62258148,-90.19306183,MO
"Wednesday, April 24, 2024",New York Mets,San Francisco Giants,40.75704193,-73.84588623,37.77840042,-122.3896942,CA
"Wednesday, April 24, 2024",Baltimore Orioles,Los Angeles Angels,39.28395081,-76.62155914,33.80030823,-117.8827133,CA
"Wednesday, April 24, 2024",Philadelphia Phillies,Cincinnati Reds,39.90618134,-75.16647339,39.09720993,-84.5064621,OH
"Wednesday, April 24, 2024",Los Angeles Dodgers,Washington Nationals,34.07387924,-118.2399521,38.87305069,-77.00740051,DC
"Wednesday, April 24, 2024",Oakland Athletics,New York Yankees,37.7516098,-122.2006226,40.82963181,-73.92623901,NY
"Wednesday, April 24, 2024",Houston Astros,Chicago Cubs,29.75717926,-95.35553741,41.94805908,-87.65564728,IL
"Wednesday, April 24, 2024",Toronto Blue Jays,Kansas City Royals,43.64142227,-79.38941956,39.05163956,-94.4804306,MO
"Wednesday, April 24, 2024",Chicago White Sox,Minnesota Twins,41.82984924,-87.63365173,44.98175049,-93.277771,MN
"Wednesday, April 24, 2024",Seattle Mariners,Texas Rangers,47.59146881,-122.3323517,32.75122833,-97.08255005,TX
"Wednesday, April 24, 2024",San Diego Padres,Colorado Rockies,32.70756912,-117.1570435,39.75635147,-104.9941406,CO
"Thursday, April 25, 2024",Boston Red Sox,Cleveland Guardians,42.34622192,-71.09770966,41.49578857,-81.6852951,OH
"Thursday, April 25, 2024",Oakland Athletics,New York Yankees,37.7516098,-122.2006226,40.82963181,-73.92623901,NY
"Thursday, April 25, 2024",Milwaukee Brewers,Pittsburgh Pirates,43.02811813,-87.97118378,40.44704819,-80.00615692,PA
"Thursday, April 25, 2024",Philadelphia Phillies,Cincinnati Reds,39.90618134,-75.16647339,39.09720993,-84.5064621,OH
"Thursday, April 25, 2024",Chicago White Sox,Minnesota Twins,41.82984924,-87.63365173,44.98175049,-93.277771,MN
"Thursday, April 25, 2024",Toronto Blue Jays,Kansas City Royals,43.64142227,-79.38941956,39.05163956,-94.4804306,MO
"Thursday, April 25, 2024",Houston Astros,Chicago Cubs,29.75717926,-95.35553741,41.94805908,-87.65564728,IL
"Thursday, April 25, 2024",Seattle Mariners,Texas Rangers,47.59146881,-122.3323517,32.75122833,-97.08255005,TX
"Thursday, April 25, 2024",San Diego Padres,Colorado Rockies,32.70756912,-117.1570435,39.75635147,-104.9941406,CO
"Thursday, April 25, 2024",Los Angeles Dodgers,Washington Nationals,34.07387924,-118.2399521,38.87305069,-77.00740051,DC
"Friday, April 26, 2024",Cleveland Guardians,Atlanta Braves,41.49578857,-81.6852951,33.89060974,-84.46760559,GA
"Friday, April 26, 2024",Oakland Athletics,Baltimore Orioles,37.7516098,-122.2006226,39.28395081,-76.62155914,MD
"Friday, April 26, 2024",Chicago Cubs,Boston Red Sox,41.94805908,-87.65564728,42.34622192,-71.09770966,MA
"Friday, April 26, 2024",Tampa Bay Rays,Chicago White Sox,27.76812553,-82.65345764,41.82984924,-87.63365173,IL
"Friday, April 26, 2024",St. Louis Cardinals,New York Mets,38.62258148,-90.19306183,40.75704193,-73.84588623,NY
"Friday, April 26, 2024",Arizona D'Backs,Seattle Mariners,33.44527054,-112.066803,47.59146881,-122.3323517,WA
"Friday, April 26, 2024",Kansas City Royals,Detroit Tigers,39.05163956,-94.4804306,42.33927917,-83.04882813,MI
"Friday, April 26, 2024",Los Angeles Dodgers,Toronto Blue Jays,34.07387924,-118.2399521,43.64142227,-79.38941956,ON
"Friday, April 26, 2024",Washington Nationals,Miami Marlins,38.87305069,-77.00740051,25.77808952,-80.2195282,FL
"Friday, April 26, 2024",Cincinnati Reds,Texas Rangers,39.09720993,-84.5064621,32.75122833,-97.08255005,TX
"Friday, April 26, 2024",New York Yankees,Milwaukee Brewers,40.82963181,-73.92623901,43.02811813,-87.97118378,WI
"Friday, April 26, 2024",Minnesota Twins,Los Angeles Angels,44.98175049,-93.277771,33.80030823,-117.8827133,CA
"Friday, April 26, 2024",Philadelphia Phillies,San Diego Padres,39.90618134,-75.16647339,32.70756912,-117.1570435,CA
"Friday, April 26, 2024",Pittsburgh Pirates,San Francisco Giants,40.44704819,-80.00615692,37.77840042,-122.3896942,CA
"Saturday, April 27, 2024",Cleveland Guardians,Atlanta Braves,41.49578857,-81.6852951,33.89060974,-84.46760559,GA
"Saturday, April 27, 2024",Oakland Athletics,Baltimore Orioles,37.7516098,-122.2006226,39.28395081,-76.62155914,MD
"Saturday, April 27, 2024",Chicago Cubs,Boston Red Sox,41.94805908,-87.65564728,42.34622192,-71.09770966,MA
"Saturday, April 27, 2024",Tampa Bay Rays,Chicago White Sox,27.76812553,-82.65345764,41.82984924,-87.63365173,IL
"Saturday, April 27, 2024",Houston Astros,Colorado Rockies,29.75717926,-95.35553741,39.75635147,-104.9941406,CO
"Saturday, April 27, 2024",St. Louis Cardinals,New York Mets,38.62258148,-90.19306183,40.75704193,-73.84588623,NY
"Saturday, April 27, 2024",Arizona D'Backs,Seattle Mariners,33.44527054,-112.066803,47.59146881,-122.3323517,WA
"Saturday, April 27, 2024",Pittsburgh Pirates,San Francisco Giants,40.44704819,-80.00615692,37.77840042,-122.3896942,CA
"Saturday, April 27, 2024",Los Angeles Dodgers,Toronto Blue Jays,34.07387924,-118.2399521,43.64142227,-79.38941956,ON
"Saturday, April 27, 2024",Cincinnati Reds,Texas Rangers,39.09720993,-84.5064621,32.75122833,-97.08255005,TX
"Saturday, April 27, 2024",Washington Nationals,Miami Marlins,38.87305069,-77.00740051,25.77808952,-80.2195282,FL
"Saturday, April 27, 2024",Kansas City Royals,Detroit Tigers,39.05163956,-94.4804306,42.33927917,-83.04882813,MI
"Saturday, April 27, 2024",New York Yankees,Milwaukee Brewers,40.82963181,-73.92623901,43.02811813,-87.97118378,WI
"Saturday, April 27, 2024",Philadelphia Phillies,San Diego Padres,39.90618134,-75.16647339,32.70756912,-117.1570435,CA
"Saturday, April 27, 2024",Minnesota Twins,Los Angeles Angels,44.98175049,-93.277771,33.80030823,-117.8827133,CA
"Sunday, April 28, 2024",Cleveland Guardians,Atlanta Braves,41.49578857,-81.6852951,33.89060974,-84.46760559,GA
"Sunday, April 28, 2024",Oakland Athletics,Baltimore Orioles,37.7516098,-122.2006226,39.28395081,-76.62155914,MD
"Sunday, April 28, 2024",Chicago Cubs,Boston Red Sox,41.94805908,-87.65564728,42.34622192,-71.09770966,MA
"Sunday, April 28, 2024",Tampa Bay Rays,Chicago White Sox,27.76812553,-82.65345764,41.82984924,-87.63365173,IL
"Sunday, April 28, 2024",Houston Astros,Colorado Rockies,29.75717926,-95.35553741,39.75635147,-104.9941406,CO
"Sunday, April 28, 2024",St. Louis Cardinals,New York Mets,38.62258148,-90.19306183,40.75704193,-73.84588623,NY
"Sunday, April 28, 2024",Arizona D'Backs,Seattle Mariners,33.44527054,-112.066803,47.59146881,-122.3323517,WA
"Sunday, April 28, 2024",Los Angeles Dodgers,Toronto Blue Jays,34.07387924,-118.2399521,43.64142227,-79.38941956,ON
"Sunday, April 28, 2024",Kansas City Royals,Detroit Tigers,39.05163956,-94.4804306,42.33927917,-83.04882813,MI
"Sunday, April 28, 2024",Washington Nationals,Miami Marlins,38.87305069,-77.00740051,25.77808952,-80.2195282,FL
"Sunday, April 28, 2024",New York Yankees,Milwaukee Brewers,40.82963181,-73.92623901,43.02811813,-87.97118378,WI
"Sunday, April 28, 2024",Cincinnati Reds,Texas Rangers,39.09720993,-84.5064621,32.75122833,-97.08255005,TX
"Sunday, April 28, 2024",Pittsburgh Pirates,San Francisco Giants,40.44704819,-80.00615692,37.77840042,-122.3896942,CA
"Sunday, April 28, 2024",Minnesota Twins,Los Angeles Angels,44.98175049,-93.277771,33.80030823,-117.8827133,CA
"Sunday, April 28, 2024",Philadelphia Phillies,San Diego Padres,39.90618134,-75.16647339,32.70756912,-117.1570435,CA
"Monday, April 29, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Monday, April 29, 2024",New York Yankees,Baltimore Orioles,40.82963181,-73.92623901,39.28395081,-76.62155914,MD
"Monday, April 29, 2024",Minnesota Twins,Chicago White Sox,44.98175049,-93.277771,41.82984924,-87.63365173,IL
"Monday, April 29, 2024",Chicago Cubs,New York Mets,41.94805908,-87.65564728,40.75704193,-73.84588623,NY
"Monday, April 29, 2024",Pittsburgh Pirates,Oakland Athletics,40.44704819,-80.00615692,37.7516098,-122.2006226,CA
"Monday, April 29, 2024",Atlanta Braves,Seattle Mariners,33.89060974,-84.46760559,47.59146881,-122.3323517,WA
"Monday, April 29, 2024",St. Louis Cardinals,Detroit Tigers,38.62258148,-90.19306183,42.33927917,-83.04882813,MI
"Monday, April 29, 2024",Washington Nationals,Miami Marlins,38.87305069,-77.00740051,25.77808952,-80.2195282,FL
"Monday, April 29, 2024",Kansas City Royals,Toronto Blue Jays,39.05163956,-94.4804306,43.64142227,-79.38941956,ON
"Monday, April 29, 2024",Tampa Bay Rays,Milwaukee Brewers,27.76812553,-82.65345764,43.02811813,-87.97118378,WI
"Monday, April 29, 2024",Philadelphia Phillies,Los Angeles Angels,39.90618134,-75.16647339,33.80030823,-117.8827133,CA
"Monday, April 29, 2024",Cincinnati Reds,San Diego Padres,39.09720993,-84.5064621,32.70756912,-117.1570435,CA
"Tuesday, April 30, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Tuesday, April 30, 2024",New York Yankees,Baltimore Orioles,40.82963181,-73.92623901,39.28395081,-76.62155914,MD
"Tuesday, April 30, 2024",San Francisco Giants,Boston Red Sox,37.77840042,-122.3896942,42.34622192,-71.09770966,MA
"Tuesday, April 30, 2024",Minnesota Twins,Chicago White Sox,44.98175049,-93.277771,41.82984924,-87.63365173,IL
"Tuesday, April 30, 2024",Cleveland Guardians,Houston Astros,41.49578857,-81.6852951,29.75717926,-95.35553741,TX
"Tuesday, April 30, 2024",Chicago Cubs,New York Mets,41.94805908,-87.65564728,40.75704193,-73.84588623,NY
"Tuesday, April 30, 2024",Pittsburgh Pirates,Oakland Athletics,40.44704819,-80.00615692,37.7516098,-122.2006226,CA
"Tuesday, April 30, 2024",Atlanta Braves,Seattle Mariners,33.89060974,-84.46760559,47.59146881,-122.3323517,WA
"Tuesday, April 30, 2024",St. Louis Cardinals,Detroit Tigers,38.62258148,-90.19306183,42.33927917,-83.04882813,MI
"Tuesday, April 30, 2024",Colorado Rockies,Miami Marlins,39.75635147,-104.9941406,25.77808952,-80.2195282,FL
"Tuesday, April 30, 2024",Kansas City Royals,Toronto Blue Jays,39.05163956,-94.4804306,43.64142227,-79.38941956,ON
"Tuesday, April 30, 2024",Tampa Bay Rays,Milwaukee Brewers,27.76812553,-82.65345764,43.02811813,-87.97118378,WI
"Tuesday, April 30, 2024",Washington Nationals,Texas Rangers,38.87305069,-77.00740051,32.75122833,-97.08255005,TX
"Tuesday, April 30, 2024",Philadelphia Phillies,Los Angeles Angels,39.90618134,-75.16647339,33.80030823,-117.8827133,CA
"Tuesday, April 30, 2024",Cincinnati Reds,San Diego Padres,39.09720993,-84.5064621,32.70756912,-117.1570435,CA
"Wednesday, May 1, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Wednesday, May 1, 2024",New York Yankees,Baltimore Orioles,40.82963181,-73.92623901,39.28395081,-76.62155914,MD
"Wednesday, May 1, 2024",San Francisco Giants,Boston Red Sox,37.77840042,-122.3896942,42.34622192,-71.09770966,MA
"Wednesday, May 1, 2024",Minnesota Twins,Chicago White Sox,44.98175049,-93.277771,41.82984924,-87.63365173,IL
"Wednesday, May 1, 2024",Cleveland Guardians,Houston Astros,41.49578857,-81.6852951,29.75717926,-95.35553741,TX
"Wednesday, May 1, 2024",Chicago Cubs,New York Mets,41.94805908,-87.65564728,40.75704193,-73.84588623,NY
"Wednesday, May 1, 2024",Pittsburgh Pirates,Oakland Athletics,40.44704819,-80.00615692,37.7516098,-122.2006226,CA
"Wednesday, May 1, 2024",Atlanta Braves,Seattle Mariners,33.89060974,-84.46760559,47.59146881,-122.3323517,WA
"Wednesday, May 1, 2024",St. Louis Cardinals,Detroit Tigers,38.62258148,-90.19306183,42.33927917,-83.04882813,MI
"Wednesday, May 1, 2024",Tampa Bay Rays,Milwaukee Brewers,27.76812553,-82.65345764,43.02811813,-87.97118378,WI
"Wednesday, May 1, 2024",Kansas City Royals,Toronto Blue Jays,39.05163956,-94.4804306,43.64142227,-79.38941956,ON
"Wednesday, May 1, 2024",Philadelphia Phillies,Los Angeles Angels,39.90618134,-75.16647339,33.80030823,-117.8827133,CA
"Wednesday, May 1, 2024",Cincinnati Reds,San Diego Padres,39.09720993,-84.5064621,32.70756912,-117.1570435,CA
"Wednesday, May 1, 2024",Colorado Rockies,Miami Marlins,39.75635147,-104.9941406,25.77808952,-80.2195282,FL
"Wednesday, May 1, 2024",Washington Nationals,Texas Rangers,38.87305069,-77.00740051,32.75122833,-97.08255005,TX
"Thursday, May 2, 2024",New York Yankees,Baltimore Orioles,40.82963181,-73.92623901,39.28395081,-76.62155914,MD
"Thursday, May 2, 2024",San Francisco Giants,Boston Red Sox,37.77840042,-122.3896942,42.34622192,-71.09770966,MA
"Thursday, May 2, 2024",Cleveland Guardians,Houston Astros,41.49578857,-81.6852951,29.75717926,-95.35553741,TX
"Thursday, May 2, 2024",Chicago Cubs,New York Mets,41.94805908,-87.65564728,40.75704193,-73.84588623,NY
"Thursday, May 2, 2024",Colorado Rockies,Miami Marlins,39.75635147,-104.9941406,25.77808952,-80.2195282,FL
"Thursday, May 2, 2024",Washington Nationals,Texas Rangers,38.87305069,-77.00740051,32.75122833,-97.08255005,TX
"Friday, May 3, 2024",San Diego Padres,Arizona D'Backs,32.70756912,-117.1570435,33.44527054,-112.066803,AZ
"Friday, May 3, 2024",Los Angeles Angels,Cleveland Guardians,33.80030823,-117.8827133,41.49578857,-81.6852951,OH
"Friday, May 3, 2024",Seattle Mariners,Houston Astros,47.59146881,-122.3323517,29.75717926,-95.35553741,TX
"Friday, May 3, 2024",Miami Marlins,Oakland Athletics,25.77808952,-80.2195282,37.7516098,-122.2006226,CA
"Friday, May 3, 2024",Colorado Rockies,Pittsburgh Pirates,39.75635147,-104.9941406,40.44704819,-80.00615692,PA
"Friday, May 3, 2024",New York Mets,Tampa Bay Rays,40.75704193,-73.84588623,27.76812553,-82.65345764,FL
"Friday, May 3, 2024",Milwaukee Brewers,Chicago Cubs,43.02811813,-87.97118378,41.94805908,-87.65564728,IL
"Friday, May 3, 2024",Baltimore Orioles,Cincinnati Reds,39.28395081,-76.62155914,39.09720993,-84.5064621,OH
"Friday, May 3, 2024",San Francisco Giants,Philadelphia Phillies,37.77840042,-122.3896942,39.90618134,-75.16647339,PA
"Friday, May 3, 2024",Toronto Blue Jays,Washington Nationals,43.64142227,-79.38941956,38.87305069,-77.00740051,DC
"Friday, May 3, 2024",Detroit Tigers,New York Yankees,42.33927917,-83.04882813,40.82963181,-73.92623901,NY
"Friday, May 3, 2024",Texas Rangers,Kansas City Royals,32.75122833,-97.08255005,39.05163956,-94.4804306,MO
"Friday, May 3, 2024",Boston Red Sox,Minnesota Twins,42.34622192,-71.09770966,44.98175049,-93.277771,MN
"Friday, May 3, 2024",Chicago White Sox,St. Louis Cardinals,41.82984924,-87.63365173,38.62258148,-90.19306183,MO
"Friday, May 3, 2024",Atlanta Braves,Los Angeles Dodgers,33.89060974,-84.46760559,34.07387924,-118.2399521,CA
"Saturday, May 4, 2024",San Diego Padres,Arizona D'Backs,32.70756912,-117.1570435,33.44527054,-112.066803,AZ
"Saturday, May 4, 2024",Los Angeles Angels,Cleveland Guardians,33.80030823,-117.8827133,41.49578857,-81.6852951,OH
"Saturday, May 4, 2024",Seattle Mariners,Houston Astros,47.59146881,-122.3323517,29.75717926,-95.35553741,TX
"Saturday, May 4, 2024",Detroit Tigers,New York Yankees,42.33927917,-83.04882813,40.82963181,-73.92623901,NY
"Saturday, May 4, 2024",Miami Marlins,Oakland Athletics,25.77808952,-80.2195282,37.7516098,-122.2006226,CA
"Saturday, May 4, 2024",Colorado Rockies,Pittsburgh Pirates,39.75635147,-104.9941406,40.44704819,-80.00615692,PA
"Saturday, May 4, 2024",New York Mets,Tampa Bay Rays,40.75704193,-73.84588623,27.76812553,-82.65345764,FL
"Saturday, May 4, 2024",Boston Red Sox,Minnesota Twins,42.34622192,-71.09770966,44.98175049,-93.277771,MN
"Saturday, May 4, 2024",Chicago White Sox,St. Louis Cardinals,41.82984924,-87.63365173,38.62258148,-90.19306183,MO
"Saturday, May 4, 2024",Milwaukee Brewers,Chicago Cubs,43.02811813,-87.97118378,41.94805908,-87.65564728,IL
"Saturday, May 4, 2024",Toronto Blue Jays,Washington Nationals,43.64142227,-79.38941956,38.87305069,-77.00740051,DC
"Saturday, May 4, 2024",San Francisco Giants,Philadelphia Phillies,37.77840042,-122.3896942,39.90618134,-75.16647339,PA
"Saturday, May 4, 2024",Baltimore Orioles,Cincinnati Reds,39.28395081,-76.62155914,39.09720993,-84.5064621,OH
"Saturday, May 4, 2024",Texas Rangers,Kansas City Royals,32.75122833,-97.08255005,39.05163956,-94.4804306,MO
"Saturday, May 4, 2024",Atlanta Braves,Los Angeles Dodgers,33.89060974,-84.46760559,34.07387924,-118.2399521,CA
"Sunday, May 5, 2024",San Diego Padres,Arizona D'Backs,32.70756912,-117.1570435,33.44527054,-112.066803,AZ
"Sunday, May 5, 2024",Los Angeles Angels,Cleveland Guardians,33.80030823,-117.8827133,41.49578857,-81.6852951,OH
"Sunday, May 5, 2024",Seattle Mariners,Houston Astros,47.59146881,-122.3323517,29.75717926,-95.35553741,TX
"Sunday, May 5, 2024",Detroit Tigers,New York Yankees,42.33927917,-83.04882813,40.82963181,-73.92623901,NY
"Sunday, May 5, 2024",Miami Marlins,Oakland Athletics,25.77808952,-80.2195282,37.7516098,-122.2006226,CA
"Sunday, May 5, 2024",Colorado Rockies,Pittsburgh Pirates,39.75635147,-104.9941406,40.44704819,-80.00615692,PA
"Sunday, May 5, 2024",New York Mets,Tampa Bay Rays,40.75704193,-73.84588623,27.76812553,-82.65345764,FL
"Sunday, May 5, 2024",Toronto Blue Jays,Washington Nationals,43.64142227,-79.38941956,38.87305069,-77.00740051,DC
"Sunday, May 5, 2024",San Francisco Giants,Philadelphia Phillies,37.77840042,-122.3896942,39.90618134,-75.16647339,PA
"Sunday, May 5, 2024",Texas Rangers,Kansas City Royals,32.75122833,-97.08255005,39.05163956,-94.4804306,MO
"Sunday, May 5, 2024",Boston Red Sox,Minnesota Twins,42.34622192,-71.09770966,44.98175049,-93.277771,MN
"Sunday, May 5, 2024",Chicago White Sox,St. Louis Cardinals,41.82984924,-87.63365173,38.62258148,-90.19306183,MO
"Sunday, May 5, 2024",Milwaukee Brewers,Chicago Cubs,43.02811813,-87.97118378,41.94805908,-87.65564728,IL
"Sunday, May 5, 2024",Baltimore Orioles,Cincinnati Reds,39.28395081,-76.62155914,39.09720993,-84.5064621,OH
"Sunday, May 5, 2024",Atlanta Braves,Los Angeles Dodgers,33.89060974,-84.46760559,34.07387924,-118.2399521,CA
"Monday, May 6, 2024",Detroit Tigers,Cleveland Guardians,42.33927917,-83.04882813,41.49578857,-81.6852951,OH
"Monday, May 6, 2024",Texas Rangers,Oakland Athletics,32.75122833,-97.08255005,37.7516098,-122.2006226,CA
"Monday, May 6, 2024",Los Angeles Angels,Pittsburgh Pirates,33.80030823,-117.8827133,40.44704819,-80.00615692,PA
"Monday, May 6, 2024",Chicago White Sox,Tampa Bay Rays,41.82984924,-87.63365173,27.76812553,-82.65345764,FL
"Monday, May 6, 2024",San Francisco Giants,Philadelphia Phillies,37.77840042,-122.3896942,39.90618134,-75.16647339,PA
"Monday, May 6, 2024",San Diego Padres,Chicago Cubs,32.70756912,-117.1570435,41.94805908,-87.65564728,IL
"Monday, May 6, 2024",Milwaukee Brewers,Kansas City Royals,43.02811813,-87.97118378,39.05163956,-94.4804306,MO
"Monday, May 6, 2024",Seattle Mariners,Minnesota Twins,47.59146881,-122.3323517,44.98175049,-93.277771,MN
"Monday, May 6, 2024",New York Mets,St. Louis Cardinals,40.75704193,-73.84588623,38.62258148,-90.19306183,MO
"Monday, May 6, 2024",Miami Marlins,Los Angeles Dodgers,25.77808952,-80.2195282,34.07387924,-118.2399521,CA
"Tuesday, May 7, 2024",Boston Red Sox,Atlanta Braves,42.34622192,-71.09770966,33.89060974,-84.46760559,GA
"Tuesday, May 7, 2024",Detroit Tigers,Cleveland Guardians,42.33927917,-83.04882813,41.49578857,-81.6852951,OH
"Tuesday, May 7, 2024",Texas Rangers,Oakland Athletics,32.75122833,-97.08255005,37.7516098,-122.2006226,CA
"Tuesday, May 7, 2024",Los Angeles Angels,Pittsburgh Pirates,33.80030823,-117.8827133,40.44704819,-80.00615692,PA
"Tuesday, May 7, 2024",Chicago White Sox,Tampa Bay Rays,41.82984924,-87.63365173,27.76812553,-82.65345764,FL
"Tuesday, May 7, 2024",Arizona D'Backs,Cincinnati Reds,33.44527054,-112.066803,39.09720993,-84.5064621,OH
"Tuesday, May 7, 2024",Toronto Blue Jays,Philadelphia Phillies,43.64142227,-79.38941956,39.90618134,-75.16647339,PA
"Tuesday, May 7, 2024",Baltimore Orioles,Washington Nationals,39.28395081,-76.62155914,38.87305069,-77.00740051,DC
"Tuesday, May 7, 2024",Houston Astros,New York Yankees,29.75717926,-95.35553741,40.82963181,-73.92623901,NY
"Tuesday, May 7, 2024",San Diego Padres,Chicago Cubs,32.70756912,-117.1570435,41.94805908,-87.65564728,IL
"Tuesday, May 7, 2024",Milwaukee Brewers,Kansas City Royals,43.02811813,-87.97118378,39.05163956,-94.4804306,MO
"Tuesday, May 7, 2024",Seattle Mariners,Minnesota Twins,47.59146881,-122.3323517,44.98175049,-93.277771,MN
"Tuesday, May 7, 2024",New York Mets,St. Louis Cardinals,40.75704193,-73.84588623,38.62258148,-90.19306183,MO
"Tuesday, May 7, 2024",San Francisco Giants,Colorado Rockies,37.77840042,-122.3896942,39.75635147,-104.9941406,CO
"Tuesday, May 7, 2024",Miami Marlins,Los Angeles Dodgers,25.77808952,-80.2195282,34.07387924,-118.2399521,CA
"Wednesday, May 8, 2024",Boston Red Sox,Atlanta Braves,42.34622192,-71.09770966,33.89060974,-84.46760559,GA
"Wednesday, May 8, 2024",Detroit Tigers,Cleveland Guardians,42.33927917,-83.04882813,41.49578857,-81.6852951,OH
"Wednesday, May 8, 2024",Texas Rangers,Oakland Athletics,32.75122833,-97.08255005,37.7516098,-122.2006226,CA
"Wednesday, May 8, 2024",Texas Rangers,Oakland Athletics,32.75122833,-97.08255005,37.7516098,-122.2006226,CA
"Wednesday, May 8, 2024",Los Angeles Angels,Pittsburgh Pirates,33.80030823,-117.8827133,40.44704819,-80.00615692,PA
"Wednesday, May 8, 2024",Chicago White Sox,Tampa Bay Rays,41.82984924,-87.63365173,27.76812553,-82.65345764,FL
"Wednesday, May 8, 2024",Toronto Blue Jays,Philadelphia Phillies,43.64142227,-79.38941956,39.90618134,-75.16647339,PA
"Wednesday, May 8, 2024",New York Mets,St. Louis Cardinals,40.75704193,-73.84588623,38.62258148,-90.19306183,MO
"Wednesday, May 8, 2024",Milwaukee Brewers,Kansas City Royals,43.02811813,-87.97118378,39.05163956,-94.4804306,MO
"Wednesday, May 8, 2024",San Diego Padres,Chicago Cubs,32.70756912,-117.1570435,41.94805908,-87.65564728,IL
"Wednesday, May 8, 2024",Miami Marlins,Los Angeles Dodgers,25.77808952,-80.2195282,34.07387924,-118.2399521,CA
"Wednesday, May 8, 2024",Arizona D'Backs,Cincinnati Reds,33.44527054,-112.066803,39.09720993,-84.5064621,OH
"Wednesday, May 8, 2024",Baltimore Orioles,Washington Nationals,39.28395081,-76.62155914,38.87305069,-77.00740051,DC
"Wednesday, May 8, 2024",Houston Astros,New York Yankees,29.75717926,-95.35553741,40.82963181,-73.92623901,NY
"Wednesday, May 8, 2024",Seattle Mariners,Minnesota Twins,47.59146881,-122.3323517,44.98175049,-93.277771,MN
"Wednesday, May 8, 2024",San Francisco Giants,Colorado Rockies,37.77840042,-122.3896942,39.75635147,-104.9941406,CO
"Thursday, May 9, 2024",Cleveland Guardians,Chicago White Sox,41.49578857,-81.6852951,41.82984924,-87.63365173,IL
"Thursday, May 9, 2024",Arizona D'Backs,Cincinnati Reds,33.44527054,-112.066803,39.09720993,-84.5064621,OH
"Thursday, May 9, 2024",Seattle Mariners,Minnesota Twins,47.59146881,-122.3323517,44.98175049,-93.277771,MN
"Thursday, May 9, 2024",San Francisco Giants,Colorado Rockies,37.77840042,-122.3896942,39.75635147,-104.9941406,CO
"Thursday, May 9, 2024",Houston Astros,New York Yankees,29.75717926,-95.35553741,40.82963181,-73.92623901,NY
"Thursday, May 9, 2024",St. Louis Cardinals,Milwaukee Brewers,38.62258148,-90.19306183,43.02811813,-87.97118378,WI
"Thursday, May 9, 2024",Kansas City Royals,Los Angeles Angels,39.05163956,-94.4804306,33.80030823,-117.8827133,CA
"Friday, May 10, 2024",Arizona D'Backs,Baltimore Orioles,33.44527054,-112.066803,39.28395081,-76.62155914,MD
"Friday, May 10, 2024",Washington Nationals,Boston Red Sox,38.87305069,-77.00740051,42.34622192,-71.09770966,MA
"Friday, May 10, 2024",Cleveland Guardians,Chicago White Sox,41.49578857,-81.6852951,41.82984924,-87.63365173,IL
"Friday, May 10, 2024",Atlanta Braves,New York Mets,33.89060974,-84.46760559,40.75704193,-73.84588623,NY
"Friday, May 10, 2024",Chicago Cubs,Pittsburgh Pirates,41.94805908,-87.65564728,40.44704819,-80.00615692,PA
"Friday, May 10, 2024",Oakland Athletics,Seattle Mariners,37.7516098,-122.2006226,47.59146881,-122.3323517,WA
"Friday, May 10, 2024",New York Yankees,Tampa Bay Rays,40.82963181,-73.92623901,27.76812553,-82.65345764,FL
"Friday, May 10, 2024",Houston Astros,Detroit Tigers,29.75717926,-95.35553741,42.33927917,-83.04882813,MI
"Friday, May 10, 2024",Minnesota Twins,Toronto Blue Jays,44.98175049,-93.277771,43.64142227,-79.38941956,ON
"Friday, May 10, 2024",Philadelphia Phillies,Miami Marlins,39.90618134,-75.16647339,25.77808952,-80.2195282,FL
"Friday, May 10, 2024",St. Louis Cardinals,Milwaukee Brewers,38.62258148,-90.19306183,43.02811813,-87.97118378,WI
"Friday, May 10, 2024",Texas Rangers,Colorado Rockies,32.75122833,-97.08255005,39.75635147,-104.9941406,CO
"Friday, May 10, 2024",Kansas City Royals,Los Angeles Angels,39.05163956,-94.4804306,33.80030823,-117.8827133,CA
"Friday, May 10, 2024",Los Angeles Dodgers,San Diego Padres,34.07387924,-118.2399521,32.70756912,-117.1570435,CA
"Friday, May 10, 2024",Cincinnati Reds,San Francisco Giants,39.09720993,-84.5064621,37.77840042,-122.3896942,CA
